__CreatedOn,__ModifiedOn,__Owner,__Status,accessible_event,calendar_date,calendar_date_group,calendar_id,calendar_time_of_day,cost_notes,event_category,event_dates,event_description,event_email,event_enddate,event_expirydate,event_features,event_image,event_locations,event_name,event_price,event_price_adult,event_price_child,event_price_high,event_price_low,event_price_pwyc,event_price_senior,event_price_student,event_price_youth,event_startdate,event_status,event_sub_category,event_telephone,event_telephone_ext,event_theme,event_website,facebook_url,featured_event,free_event,id,instagram_url,other_event_category,other_event_sub_category,partnerships,reservations_required,short_description,short_name,submission_id,ticket_email,ticket_telephone,ticket_telephone_ext,ticket_website,twitter_url
2025-08-15T13:45:57.223-04:00,2025-08-15T13:45:57.223-04:00,c3api_config,,Yes,2025-10-14T12:00:00-04:00,2025-10-14,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alvin Luong, and Solveig Qu Suess interrogate the way we currently consume media about environmental precarity, inviting viewers to engage in a dialogue and sit with representations of catastrophe that deemphasize the spectacular and dramatic. 

Dwelling Under Distant Suns highlights the struggle to make visible the increasingly unpredictable landscape of the climate crisis and other human-led impacts on the environment. Using speculative storytelling and myth-making through film-based works, this exhibition brings a sense of immediacy to our planet’s growing climate crisis and the environmental dangers that feel distant or out of sight.",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Dwelling Under Distant Suns,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,15caa7f9-8392-4de8-8966-dec0812f3785,NA,NA,NA,,No,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alv",Art Museum at the University of Toronto: Dwelling Under Dist,e95c6561-6ca2-458e-9564-e596f2427dcb,NA,NA,NA,NA,NA
2025-08-15T13:45:57.374-04:00,2025-08-15T13:45:57.374-04:00,c3api_config,,Yes,2025-10-15T12:00:00-04:00,2025-10-15,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alvin Luong, and Solveig Qu Suess interrogate the way we currently consume media about environmental precarity, inviting viewers to engage in a dialogue and sit with representations of catastrophe that deemphasize the spectacular and dramatic. 

Dwelling Under Distant Suns highlights the struggle to make visible the increasingly unpredictable landscape of the climate crisis and other human-led impacts on the environment. Using speculative storytelling and myth-making through film-based works, this exhibition brings a sense of immediacy to our planet’s growing climate crisis and the environmental dangers that feel distant or out of sight.",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Dwelling Under Distant Suns,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,69a59aa8-b86d-4799-8e71-8edbe6982950,NA,NA,NA,,No,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alv",Art Museum at the University of Toronto: Dwelling Under Dist,e95c6561-6ca2-458e-9564-e596f2427dcb,NA,NA,NA,NA,NA
2025-08-15T13:45:57.848-04:00,2025-08-15T13:45:57.848-04:00,c3api_config,,Yes,2025-10-18T12:00:00-04:00,2025-10-18,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alvin Luong, and Solveig Qu Suess interrogate the way we currently consume media about environmental precarity, inviting viewers to engage in a dialogue and sit with representations of catastrophe that deemphasize the spectacular and dramatic. 

Dwelling Under Distant Suns highlights the struggle to make visible the increasingly unpredictable landscape of the climate crisis and other human-led impacts on the environment. Using speculative storytelling and myth-making through film-based works, this exhibition brings a sense of immediacy to our planet’s growing climate crisis and the environmental dangers that feel distant or out of sight.",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Dwelling Under Distant Suns,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,8fc9c00c-4143-4668-8911-13a476515b59,NA,NA,NA,,No,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alv",Art Museum at the University of Toronto: Dwelling Under Dist,e95c6561-6ca2-458e-9564-e596f2427dcb,NA,NA,NA,NA,NA
2025-08-15T13:46:00.966-04:00,2025-08-15T13:46:00.966-04:00,c3api_config,,Yes,2025-11-15T12:00:00-05:00,2025-11-15,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alvin Luong, and Solveig Qu Suess interrogate the way we currently consume media about environmental precarity, inviting viewers to engage in a dialogue and sit with representations of catastrophe that deemphasize the spectacular and dramatic. 

Dwelling Under Distant Suns highlights the struggle to make visible the increasingly unpredictable landscape of the climate crisis and other human-led impacts on the environment. Using speculative storytelling and myth-making through film-based works, this exhibition brings a sense of immediacy to our planet’s growing climate crisis and the environmental dangers that feel distant or out of sight.",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Dwelling Under Distant Suns,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,556f612a-9811-4ea4-a131-66f67cc694cf,NA,NA,NA,,No,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alv",Art Museum at the University of Toronto: Dwelling Under Dist,e95c6561-6ca2-458e-9564-e596f2427dcb,NA,NA,NA,NA,NA
2025-08-15T13:46:02.232-04:00,2025-08-15T13:46:02.232-04:00,c3api_config,,Yes,2025-11-26T12:00:00-05:00,2025-11-26,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alvin Luong, and Solveig Qu Suess interrogate the way we currently consume media about environmental precarity, inviting viewers to engage in a dialogue and sit with representations of catastrophe that deemphasize the spectacular and dramatic. 

Dwelling Under Distant Suns highlights the struggle to make visible the increasingly unpredictable landscape of the climate crisis and other human-led impacts on the environment. Using speculative storytelling and myth-making through film-based works, this exhibition brings a sense of immediacy to our planet’s growing climate crisis and the environmental dangers that feel distant or out of sight.",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Dwelling Under Distant Suns,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,82c209c8-7c7a-4fcd-aa68-20d6c7239ae1,NA,NA,NA,,No,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alv",Art Museum at the University of Toronto: Dwelling Under Dist,e95c6561-6ca2-458e-9564-e596f2427dcb,NA,NA,NA,NA,NA
2025-08-15T13:46:02.379-04:00,2025-08-15T13:46:02.379-04:00,c3api_config,,Yes,2025-11-27T12:00:00-05:00,2025-11-27,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alvin Luong, and Solveig Qu Suess interrogate the way we currently consume media about environmental precarity, inviting viewers to engage in a dialogue and sit with representations of catastrophe that deemphasize the spectacular and dramatic. 

Dwelling Under Distant Suns highlights the struggle to make visible the increasingly unpredictable landscape of the climate crisis and other human-led impacts on the environment. Using speculative storytelling and myth-making through film-based works, this exhibition brings a sense of immediacy to our planet’s growing climate crisis and the environmental dangers that feel distant or out of sight.",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Dwelling Under Distant Suns,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,bca58bdf-b407-49e3-89c8-70e311db1ce1,NA,NA,NA,,No,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alv",Art Museum at the University of Toronto: Dwelling Under Dist,e95c6561-6ca2-458e-9564-e596f2427dcb,NA,NA,NA,NA,NA
2025-08-15T13:46:02.723-04:00,2025-08-15T13:46:02.723-04:00,c3api_config,,Yes,2025-11-29T12:00:00-05:00,2025-11-29,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alvin Luong, and Solveig Qu Suess interrogate the way we currently consume media about environmental precarity, inviting viewers to engage in a dialogue and sit with representations of catastrophe that deemphasize the spectacular and dramatic. 

Dwelling Under Distant Suns highlights the struggle to make visible the increasingly unpredictable landscape of the climate crisis and other human-led impacts on the environment. Using speculative storytelling and myth-making through film-based works, this exhibition brings a sense of immediacy to our planet’s growing climate crisis and the environmental dangers that feel distant or out of sight.",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Dwelling Under Distant Suns,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,dfc69150-bd5b-4c9e-9aa7-d53d8c223ffb,NA,NA,NA,,No,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alv",Art Museum at the University of Toronto: Dwelling Under Dist,e95c6561-6ca2-458e-9564-e596f2427dcb,NA,NA,NA,NA,NA
2025-08-15T13:46:02.881-04:00,2025-08-15T13:46:02.881-04:00,c3api_config,,Yes,2025-12-02T12:00:00-05:00,2025-12-02,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alvin Luong, and Solveig Qu Suess interrogate the way we currently consume media about environmental precarity, inviting viewers to engage in a dialogue and sit with representations of catastrophe that deemphasize the spectacular and dramatic. 

Dwelling Under Distant Suns highlights the struggle to make visible the increasingly unpredictable landscape of the climate crisis and other human-led impacts on the environment. Using speculative storytelling and myth-making through film-based works, this exhibition brings a sense of immediacy to our planet’s growing climate crisis and the environmental dangers that feel distant or out of sight.",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Dwelling Under Distant Suns,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,f1c676c4-7fa5-4494-805d-1c897924c48b,NA,NA,NA,,No,"Curated by Yantong Li, a Master of Visual Studies Curatorial Studies graduate student. 

Featured artists Kent Chan, Alv",Art Museum at the University of Toronto: Dwelling Under Dist,e95c6561-6ca2-458e-9564-e596f2427dcb,NA,NA,NA,NA,NA
2025-08-15T13:48:43.632-04:00,2025-08-15T13:48:43.632-04:00,c3api_config,,Yes,2025-10-09T12:00:00-04:00,2025-10-09,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,c2c214df-ee40-4ab6-aae1-d4e2847322e6,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:44.102-04:00,2025-08-15T13:48:44.102-04:00,c3api_config,,Yes,2025-10-14T12:00:00-04:00,2025-10-14,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,bb7d0fcc-5f82-4fdc-9bdc-d098bee40723,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:44.255-04:00,2025-08-15T13:48:44.255-04:00,c3api_config,,Yes,2025-10-15T12:00:00-04:00,2025-10-15,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,f39cf4fd-16c3-45bc-802c-fc806904e6d5,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:44.717-04:00,2025-08-15T13:48:44.717-04:00,c3api_config,,Yes,2025-10-18T12:00:00-04:00,2025-10-18,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,8b4d4827-fb35-4b4e-8d34-12f0587945a4,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:44.869-04:00,2025-08-15T13:48:44.869-04:00,c3api_config,,Yes,2025-10-21T12:00:00-04:00,2025-10-21,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,53b0664d-bb9b-41b5-8fdc-e76fcf103862,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:45.206-04:00,2025-08-15T13:48:45.206-04:00,c3api_config,,Yes,2025-10-23T12:00:00-04:00,2025-10-23,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,98a5409d-8f9c-49ca-a179-7cef00cfbb26,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:50.629-04:00,2025-08-15T13:48:50.629-04:00,c3api_config,,Yes,2025-12-09T12:00:00-05:00,2025-12-09,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,cded3ee8-6d85-43e9-9109-ef8a8254e58d,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:51.102-04:00,2025-08-15T13:48:51.102-04:00,c3api_config,,Yes,2025-12-12T12:00:00-05:00,2025-12-12,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,8e37da2e-0cbe-4a14-92b4-b4a5ef97eb87,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:51.712-04:00,2025-08-15T13:48:51.712-04:00,c3api_config,,Yes,2025-12-16T12:00:00-05:00,2025-12-16,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,958e6f85-d055-447f-a6ef-c56da682f755,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:51.851-04:00,2025-08-15T13:48:51.851-04:00,c3api_config,,Yes,2025-12-17T12:00:00-05:00,2025-12-17,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,4eadf365-339b-4c4e-b965-721ac5f4c629,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
2025-08-15T13:48:52.222-04:00,2025-08-15T13:48:52.222-04:00,c3api_config,,Yes,2025-12-19T12:00:00-05:00,2025-12-19,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice associated within the larger conceptual framework of land art. 

In this exhibition, Migwans shifts our understanding of earthwork to refer to a way of working, rather than the making of singular objects, reclaiming the art historical framing from an Indigenous perspective. It considers multiple layers of engagement with the land, including a history of land defense movements, medicine walks, and ancestral practices of prescribed burns, alongside contemporary art.

Featured artists include Michael Belmore, BUSH Gallery (Gabrielle L’Hirondelle Hill, Peter Morin, Tania Willard), Faye HeavyShield, Art Hunter, Alex Jacobs-Blum, Mike MacDonald, Lisa Myers, Edward Poitras, and Protect the Tract Collective. 
",NA,2025-12-20T12:00:00-05:00,2025-12-20T12:00:00-05:00,,,,Art Museum at the University of Toronto: Earthwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-04T12:00:00-04:00,Approved,,NA,NA,,https://artmuseum.utoronto.ca/,NA,No,Yes,70842d72-9071-4827-bf6f-603efd369118,NA,NA,NA,,No,"Curated by Mikinaak Migwans, Earthwork redefines a term that until now has referred to a type of artistic practice assoc",Art Museum at the University of Toronto: Earthwork,fedc3e31-6737-4014-93f1-e7b7d8ff5df7,NA,NA,NA,NA,NA
